airline_name,country,region,avg_entry_year,modern_count_2015,modern_count_2010,diversity_score,fleet_size,pct_modern_2015,pct_modern_2010,modernity_index
Avionord,Italie,Europe,1999.6666666666667,0,0,2,6,0.0,0.0,0.0
Avior Airlines,Venezuela,South America,1985.0,0,0,1,1,0.0,0.0,0.0
Awesome Cargo,Mexique,North America,1987.0,0,0,1,3,0.0,0.0,0.0
Axio,Porto Rico,North America,2007.0,0,0,1,1,0.0,0.0,0.0
Azerbaijan Airlines,Azerbaïdjan,Asia,1999.6842105263158,0,3,5,19,0.0,15.789473684210526,0.0
Azimuth,Russie,Europe,2008.0,0,0,1,20,0.0,0.0,0.0
Azman Air,Nigeria,Africa,1988.0,0,0,2,5,0.0,0.0,0.0
Azores Airlines,Portugal,Europe,2015.4285714285713,5,7,2,7,71.42857142857143,100.0,0.7142857142857143
Aztec Airways,Porto Rico,North America,1965.8,0,0,2,10,0.0,0.0,0.0
Azul,Brésil,South America,2004.1237113402062,13,64,7,97,13.402061855670103,65.97938144329896,0.13402061855670103
Azul Conecta,Brésil,South America,1982.0,0,0,1,1,0.0,0.0,0.0
Azur Air,Russie,Europe,1985.2,0,0,4,20,0.0,0.0,0.0
Azure Aviation,Bahamas,North America,1974.0,0,0,2,2,0.0,0.0,0.0
BAA Training,Lituanie,Europe,1955.0,0,0,1,6,0.0,0.0,0.0
BAE Systems,Territoire britannique de l'océan Indien,Asia,1995.0,0,0,1,2,0.0,0.0,0.0
BAe Systems,Territoire britannique de l'océan Indien,Asia,1997.0,0,0,1,1,0.0,0.0,0.0
BBN Airlines,Turquie,Europe,1993.0,0,0,1,3,0.0,0.0,0.0
BBN Airlines Indonesia,Timor oriental,Asia,1997.75,0,0,2,4,0.0,0.0,0.0
BRA,Suède,Europe,1995.0,0,0,1,4,0.0,0.0,0.0
Babcock,Mozambique,Africa,1993.8823529411766,0,0,4,51,0.0,0.0,0.0
Baden Aircraft Operations,Allemagne,Europe,1996.0,0,0,1,1,0.0,0.0,0.0
Badr Airlines,Gambie,Africa,1990.375,0,0,3,8,0.0,0.0,0.0
Bahamasair,Bahamas,North America,1967.0,0,0,1,4,0.0,0.0,0.0
Bahrain Royal Flight,Bahreïn,Asia,1988.75,0,0,3,4,0.0,0.0,0.0
Bairline,Autriche,Europe,1996.0,0,0,3,3,0.0,0.0,0.0
Baker Aviation,Porto Rico,North America,1993.0,0,0,1,18,0.0,0.0,0.0
Bamboo Airways,Vietnam,Asia,1997.2,0,1,2,5,0.0,20.0,0.0
Bangkok Airways,Thaïlande,Asia,1995.0,0,0,1,11,0.0,0.0,0.0
BankAir,Porto Rico,North America,1973.0,0,0,1,4,0.0,0.0,0.0
Bartolini Air,Pologne,Europe,2009.0,0,0,1,13,0.0,0.0,0.0
Batik Air,Timor oriental,Asia,2002.549019607843,14,15,3,51,27.450980392156865,29.411764705882355,0.27450980392156865
Beijing Airlines,Taïwan,Asia,1990.6,0,0,3,5,0.0,0.0,0.0
Bel Air Aviation,Îles Féroé,Europe,2006.0,0,3,2,6,0.0,50.0,0.0
Belavia,Biélorussie,Europe,1995.9,1,1,5,10,10.0,10.0,0.1
Belgium - Air Force,Îles Salomon,Oceania,1999.3333333333333,0,0,4,12,0.0,0.0,0.0
Bell Helicopter,Canada,North America,2002.923076923077,0,31,4,91,0.0,34.065934065934066,0.0
BellAir,Porto Rico,North America,1989.3333333333333,0,0,4,9,0.0,0.0,0.0
Bemidji Aviation,Porto Rico,North America,1967.9024390243903,0,0,6,41,0.0,0.0,0.0
Benin Airlines,Bénin,Africa,1965.0,0,0,1,2,0.0,0.0,0.0
Bering Air,Porto Rico,North America,1979.4814814814815,0,0,5,27,0.0,0.0,0.0
Berniq Airways,Libye,Africa,1987.0,0,0,1,1,0.0,0.0,0.0
Berry Aviation,Porto Rico,North America,1977.2666666666667,0,0,4,15,0.0,0.0,0.0
Best Jets International,Porto Rico,North America,2008.0,0,0,1,1,0.0,0.0,0.0
Bestfly Aruba,Angola,Africa,1994.0,0,0,8,11,0.0,0.0,0.0
Bhutan Airlines,Bhoutan,Asia,1995.0,0,0,1,2,0.0,0.0,0.0
Bighorn Airways,Porto Rico,North America,1971.3333333333333,0,0,3,6,0.0,0.0,0.0
Biman Bangladesh Airlines,Bangladesh,Asia,1999.4,0,0,2,10,0.0,0.0,0.0
BinAir,Allemagne,Europe,1969.0,0,0,1,4,0.0,0.0,0.0
Birdbase Aviation,Autriche,Europe,1991.0,0,0,1,2,0.0,0.0,0.0
Blessings Aviation Charter,Bahamas,North America,1965.0,0,0,1,2,0.0,0.0,0.0
Blue Dart Aviation,Inde,Asia,1982.0,0,0,1,5,0.0,0.0,0.0
Blue Square Aviation,Malte,Europe,2001.0,0,0,1,1,0.0,0.0,0.0
Bluebird Airways,Malte,Europe,1997.0,0,0,1,4,0.0,0.0,0.0
Bluesky Airways,Vietnam,Asia,2015.0,2,2,1,2,100.0,100.0,1.0
Boeing,Porto Rico,North America,2012.7333333333333,132,135,7,150,88.0,90.0,0.88
Boliviana de Aviacion,Bolivie,South America,1986.6923076923076,0,0,6,26,0.0,0.0,0.0
Boutique Air,Porto Rico,North America,1991.0,0,0,1,14,0.0,0.0,0.0
Bravo Airways,Ukraine,Europe,1981.0,0,0,1,2,0.0,0.0,0.0
Brazil - Air Force,France,Europe,1983.7212389380531,8,12,20,226,3.5398230088495577,5.3097345132743365,0.035398230088495575
Brazil - Navy,Porto Rico,North America,1993.1666666666667,0,0,3,6,0.0,0.0,0.0
Breeze Airways,Porto Rico,North America,2012.9245283018868,43,43,2,53,81.13207547169812,81.13207547169812,0.8113207547169812
Bridger Aerospace,Porto Rico,North America,1991.0,0,0,1,4,0.0,0.0,0.0
Brilliant Jet,Taïwan,Asia,1995.0,0,0,1,1,0.0,0.0,0.0
Bristow Helicopters,Nigeria,Africa,1996.7657657657658,0,3,6,111,0.0,2.7027027027027026,0.0
Bristow Nigeria,Nigeria,Africa,1994.1666666666667,0,0,2,6,0.0,0.0,0.0
British Airways,Territoire britannique de l'océan Indien,Asia,2004.4489795918366,48,79,9,196,24.489795918367346,40.30612244897959,0.24489795918367346
British International Helicopters,Territoire britannique de l'océan Indien,Asia,2011.0,0,2,1,2,0.0,100.0,0.0
Brussels Airlines,Belgique,Europe,1999.75,0,5,2,20,0.0,25.0,0.0
Budapest Aircraft Service,Hongrie,Europe,1983.0,0,0,1,3,0.0,0.0,0.0
Buffalo Airways,Canada,North America,1955.6052631578948,0,0,9,38,0.0,0.0,0.0
Buffalo River Aviation,Porto Rico,North America,2002.0,0,0,1,1,0.0,0.0,0.0
Bul Air,Bulgarie,Europe,1985.375,0,0,2,8,0.0,0.0,0.0
Bulgaria - Air Force,Guernesey,Europe,1968.0,0,0,1,2,0.0,0.0,0.0
Bulgaria - Government,Bulgarie,Europe,1995.0,0,0,1,1,0.0,0.0,0.0
Bulgaria Air,Bulgarie,Europe,2008.6,5,5,3,10,50.0,50.0,0.5
Buraq Air,Libye,Africa,1997.0,0,0,1,1,0.0,0.0,0.0
Business Aviation Asia,Taïwan,Asia,1995.0,0,0,3,4,0.0,0.0,0.0
Business Wings,Allemagne,Europe,1981.5,0,0,2,4,0.0,0.0,0.0
Buzz,Pologne,Europe,2016.0,12,12,1,12,100.0,100.0,1.0
BySky,Biélorussie,Europe,1991.0,0,0,1,3,0.0,0.0,0.0
CAA,République démocratique du Congo,Africa,1982.5,0,0,2,2,0.0,0.0,0.0
CAE,Allemagne,Europe,1972.8135593220338,0,0,8,59,0.0,0.0,0.0
CAE Aviation,France,Europe,1965.0,0,0,1,1,0.0,0.0,0.0
CAMEX Airlines,Géorgie,Asia,1993.3333333333333,0,0,2,3,0.0,0.0,0.0
CB SkyShare,Porto Rico,North America,1995.3,0,0,4,10,0.0,0.0,0.0
CHC Helicopter,Territoire britannique de l'océan Indien,Asia,1997.2444444444445,0,3,7,90,0.0,3.3333333333333335,0.0
CITIC Offshore Helicopter,Taïwan,Asia,1998.967741935484,0,0,5,31,0.0,0.0,0.0
CM Airlines,Guatemala,North America,1968.0,0,0,1,1,0.0,0.0,0.0
CMA CGM Air Cargo,France,Europe,1989.4,0,0,2,5,0.0,0.0,0.0
CTP Aviation,Porto Rico,North America,1998.75,0,0,3,4,0.0,0.0,0.0
Cabo Verde Airlines,Cap-Vert,Africa,1991.5,1,1,2,2,50.0,50.0,0.5
Caicos Express Airways,Îles Turques-et-Caïques,North America,1973.5,0,0,2,6,0.0,0.0,0.0
Calstar,Porto Rico,North America,1991.7777777777778,0,0,2,9,0.0,0.0,0.0
Camair-Co,Cameroun,Africa,1981.0,0,0,2,2,0.0,0.0,0.0
Cambodia Airways,Cambodge,Asia,1995.0,0,0,1,3,0.0,0.0,0.0
CanWest Air,Canada,North America,1985.2,0,0,2,10,0.0,0.0,0.0
Canada - Coast Guard,Canada,North America,1993.0,0,0,3,26,0.0,0.0,0.0
Canada - Department of Transport,Canada,North America,1970.0,0,0,3,14,0.0,0.0,0.0
Canada - Ontario Ministry of Natural Resources,Canada,North America,1966.2857142857142,0,0,2,7,0.0,0.0,0.0
Canada - Royal Canadian Air Force,Guernesey,Europe,1997.0,0,0,1,15,0.0,0.0,0.0
Canada - Royal Canadian Mounted Police,Canada,North America,1999.0,0,0,1,1,0.0,0.0,0.0
Canadian Airways Congo,République du Congo,Africa,1982.0,0,0,2,3,0.0,0.0,0.0
Canadian North,Japon,Asia,1975.7333333333333,0,0,3,15,0.0,0.0,0.0
Canavia,Espagne,Europe,2002.5,0,0,2,8,0.0,0.0,0.0
Canlink Aviation,Canada,North America,1987.16,0,0,3,50,0.0,0.0,0.0
Cape Air,Porto Rico,North America,1965.0,0,0,3,73,0.0,0.0,0.0
Capital Air Ambulance,Territoire britannique de l'océan Indien,Asia,1964.0,0,0,1,2,0.0,0.0,0.0
Capital Airlines,Taïwan,Asia,1997.0851063829787,3,10,6,47,6.382978723404255,21.27659574468085,0.06382978723404255
Capital City Air Carriers,Porto Rico,North America,1972.5,0,0,2,2,0.0,0.0,0.0
Cardig Air,Timor oriental,Asia,1984.0,0,0,1,1,0.0,0.0,0.0
CareFlight,Îles Cocos,Oceania,1995.0,0,0,3,4,0.0,0.0,0.0
Cargo Air,Bulgarie,Europe,1991.4285714285713,0,0,2,7,0.0,0.0,0.0
Cargojet Airways,Canada,North America,1983.7,0,0,3,40,0.0,0.0,0.0
Cargolux,Luxembourg,Europe,1998.2666666666667,0,14,2,30,0.0,46.666666666666664,0.0
Caribbean Airlines,Trinité-et-Tobago,North America,2014.1,9,9,2,10,90.0,90.0,0.9
Carpatair,Roumanie,Europe,1995.0,0,0,1,2,0.0,0.0,0.0
Carson Air,Canada,North America,1973.9,0,0,3,10,0.0,0.0,0.0
Caspian Airlines,Iran,Asia,1985.875,0,0,2,8,0.0,0.0,0.0
Castle Aviation,Porto Rico,North America,1982.3846153846155,0,0,2,13,0.0,0.0,0.0
Cathay Pacific,Hong Kong,Asia,2006.889705882353,34,78,7,136,25.0,57.35294117647059,0.25
Catreus,Territoire britannique de l'océan Indien,Asia,2004.0,0,0,2,2,0.0,0.0,0.0
Cavok Air,Ukraine,Europe,1957.0,0,0,1,5,0.0,0.0,0.0
Cayman Airways,Îles Caïmans,North America,1991.6666666666667,4,4,3,9,44.44444444444444,44.44444444444444,0.4444444444444444
Ceiba Intercontinental,Éthiopie,Africa,1993.5,0,0,2,2,0.0,0.0,0.0
CemAir,Afrique du Sud,Africa,1991.4166666666667,0,0,3,12,0.0,0.0,0.0
Central Air Southwest,Porto Rico,North America,1973.0,0,0,1,1,0.0,0.0,0.0
Central Airlines,Taïwan,Asia,1990.4444444444443,0,0,3,9,0.0,0.0,0.0
Central Mountain Air,Canada,North America,1983.6875,0,0,2,16,0.0,0.0,0.0
Centreline,Territoire britannique de l'océan Indien,Asia,2007.0,1,4,4,10,10.0,40.0,0.1
Chabahar Airlines,Iran,Asia,1982.0,0,0,2,6,0.0,0.0,0.0
Chair Airlines,Suisse,Europe,1995.0,0,0,1,1,0.0,0.0,0.0
Chalair Aviation,France,Europe,1982.0,0,0,1,5,0.0,0.0,0.0
Challenge Airlines BE,Autriche,Europe,1987.142857142857,0,0,2,7,0.0,0.0,0.0
Charter Airlines,Porto Rico,North America,1993.0,0,0,1,9,0.0,0.0,0.0
Charter Jets,Irlande,Europe,1977.6666666666667,0,0,2,3,0.0,0.0,0.0
Chartright Air,Canada,North America,1991.5833333333333,0,0,6,12,0.0,0.0,0.0
Chengdu Airlines,Taïwan,Asia,2010.857142857143,5,17,3,21,23.809523809523807,80.95238095238095,0.23809523809523805
Chevron USA,Porto Rico,North America,1999.8,0,0,2,10,0.0,0.0,0.0
China - Air Force,Taïwan,Asia,1986.0,0,0,3,3,0.0,0.0,0.0
China - Civil Aviation Administration,Taïwan,Asia,1996.35,0,0,3,20,0.0,0.0,0.0
China Airlines,Taïwan,Asia,2003.9710144927535,17,32,6,69,24.637681159420293,46.3768115942029,0.24637681159420294
China Cargo Airlines,Taïwan,Asia,1990.0,0,0,1,17,0.0,0.0,0.0
China Eastern Airlines,Taïwan,Asia,1999.545054945055,22,162,10,455,4.835164835164836,35.604395604395606,0.04835164835164836
China Express Airlines,Taïwan,Asia,2005.642857142857,0,20,2,56,0.0,35.714285714285715,0.0
China Postal Airlines,Taïwan,Asia,1991.6129032258063,0,0,4,31,0.0,0.0,0.0
China Southern Airlines,Taïwan,Asia,2003.2292089249493,129,209,12,493,26.16632860040568,42.393509127789045,0.2616632860040568
China Southern Airlines General Aviation,Taïwan,Asia,2000.6666666666667,0,1,2,6,0.0,16.666666666666664,0.0
China Southern Cargo,Taïwan,Asia,1990.0,0,0,1,11,0.0,0.0,0.0
China United Airlines,Taïwan,Asia,1994.457627118644,0,0,2,59,0.0,0.0,0.0
Chodang University,Corée du Sud,Asia,1997.0,0,0,1,13,0.0,0.0,0.0
Chongqing Airlines,Taïwan,Asia,2006.7,3,12,3,20,15.0,60.0,0.15
Chrono Aviation,Canada,North America,1989.0,0,0,2,9,0.0,0.0,0.0
Chrono Jet,Canada,North America,1997.0,0,0,1,1,0.0,0.0,0.0
Citilink,Timor oriental,Asia,2011.7272727272727,0,10,2,11,0.0,90.9090909090909,0.0
CityJet,Irlande,Europe,2001.0,0,0,1,3,0.0,0.0,0.0
Civil Air Patrol,Porto Rico,North America,1956.4436090225563,0,0,3,532,0.0,0.0,0.0
Civil Aviation Flight University of China,Taïwan,Asia,1994.4117647058824,0,0,3,68,0.0,0.0,0.0
Class Aviation,Mauritanie,Africa,1985.0,0,0,1,1,0.0,0.0,0.0
Clay Lacy Aviation,Porto Rico,North America,1997.0,0,0,1,1,0.0,0.0,0.0
Coastal Aviation,Tanzanie,Africa,1984.0,0,0,2,9,0.0,0.0,0.0
Colombia - Air Force,France,Europe,1967.9625,0,0,12,80,0.0,0.0,0.0
Colorful Guizhou Airlines,Taïwan,Asia,2009.5,0,11,2,20,0.0,55.00000000000001,0.0
Colorful Yunnan Airlines,Taïwan,Asia,1997.0,0,0,1,1,0.0,0.0,0.0
Comlux,Malte,Europe,1993.6666666666667,0,0,2,3,0.0,0.0,0.0
CommuteAir,Porto Rico,North America,2002.0,0,0,1,1,0.0,0.0,0.0
Compass Air Cargo,Bulgarie,Europe,1993.142857142857,0,0,2,7,0.0,0.0,0.0
Conair,Canada,North America,1984.5882352941176,0,0,3,17,0.0,0.0,0.0
Condor,Allemagne,Europe,2006.7142857142858,24,27,6,49,48.97959183673469,55.10204081632652,0.4897959183673469
ConocoPhillips,Porto Rico,North America,1986.5,0,0,2,2,0.0,0.0,0.0
Constanta Airline,Ukraine,Europe,1969.0,0,0,1,1,0.0,0.0,0.0
Contour Aviation,Porto Rico,North America,1992.2727272727273,0,0,6,22,0.0,0.0,0.0
Conviasa,Venezuela,South America,2002.0555555555557,0,0,3,18,0.0,0.0,0.0
Copa Airlines,Panama,North America,1994.8918918918919,6,6,3,74,8.108108108108109,8.108108108108109,0.08108108108108109
Copenhagen Airtaxi,Îles Féroé,Europe,1980.6,0,0,2,5,0.0,0.0,0.0
Corendon Airlines,Turquie,Europe,2001.0714285714287,6,6,2,28,21.428571428571427,21.428571428571427,0.21428571428571427
Corporate Air,Porto Rico,North America,1993.0,0,0,1,1,0.0,0.0,0.0
Corporate Jet,Porto Rico,North America,1996.0,0,0,1,2,0.0,0.0,0.0
Corsair,France,Europe,2017.0,9,9,1,9,100.0,100.0,1.0
Costa Rica - Ministry of Public Security,Île de Man,Europe,1971.0,0,0,3,3,0.0,0.0,0.0
Costa Rica Green Airways,Costa Rica,North America,1977.75,0,0,2,4,0.0,0.0,0.0
Coulson Aviation,Porto Rico,North America,1962.6923076923076,0,0,3,13,0.0,0.0,0.0
Croatia - Air Force,Guernesey,Europe,1961.0,0,0,1,1,0.0,0.0,0.0
Croatia Airlines,Croatie,Europe,2006.111111111111,5,5,2,9,55.55555555555556,55.55555555555556,0.5555555555555556
Cronos Airlines,Guinée équatoriale,Africa,1993.3333333333333,0,0,3,3,0.0,0.0,0.0
Cronos Airlines Benin,Cameroun,Africa,2001.0,0,0,1,1,0.0,0.0,0.0
Cross Aviation,Guernesey,Europe,2005.3333333333333,0,0,2,3,0.0,0.0,0.0
Crystal Air,Porto Rico,North America,1991.0,0,0,1,2,0.0,0.0,0.0
Cygnus Air,Espagne,Europe,1982.0,0,0,1,5,0.0,0.0,0.0
Cyprus Airways,Chypre,Europe,2015.0,4,4,1,4,100.0,100.0,1.0
DAS Private Jets,Allemagne,Europe,2005.0,0,0,2,4,0.0,0.0,0.0
DAT,Îles Féroé,Europe,1994.5,0,0,2,2,0.0,0.0,0.0
DB Aviation,Portugal,Europe,2005.0,0,0,1,2,0.0,0.0,0.0
DEA Aviation,Territoire britannique de l'océan Indien,Asia,1989.0,0,0,2,3,0.0,0.0,0.0
DHL Air,Allemagne,Europe,1988.5714285714287,0,3,12,196,0.0,1.530612244897959,0.0
DRF Luftrettung,Allemagne,Europe,1996.0,0,0,5,54,0.0,0.0,0.0
Daallo Airlines,Kenya,Africa,1984.0,0,0,1,1,0.0,0.0,0.0
Dalian Airlines,Taïwan,Asia,1997.0,0,0,1,13,0.0,0.0,0.0
Dan Air,Roumanie,Europe,1995.0,0,0,1,1,0.0,0.0,0.0
Dana Air,Nigeria,Africa,1985.142857142857,0,0,4,7,0.0,0.0,0.0
Dassault Falcon Service,France,Europe,2011.0,3,3,2,5,60.0,60.0,0.6
De Havilland Canada,Canada,North America,1965.0,0,0,1,3,0.0,0.0,0.0
Deer Jet,Taïwan,Asia,1997.6666666666667,0,0,5,12,0.0,0.0,0.0
Deer Jet Beijing,Malte,Europe,1998.6666666666667,1,1,4,6,16.666666666666664,16.666666666666664,0.16666666666666663
Delta Air Lines,Porto Rico,North America,1999.6395147313692,148,186,18,1154,12.824956672443674,16.11785095320624,0.12824956672443674
Delta State University Aviation,Porto Rico,North America,1975.2105263157894,0,0,4,19,0.0,0.0,0.0
Desert Jet,Porto Rico,North America,1977.0,0,0,1,2,0.0,0.0,0.0
Dexter Air Taxi,Russie,Europe,2001.0,0,0,1,5,0.0,0.0,0.0
Diamond Sky,Estonie,Europe,2005.0,0,2,2,3,0.0,66.66666666666666,0.0
DigaJet,Allemagne,Europe,2000.0,0,0,1,4,0.0,0.0,0.0
Direct2,Porto Rico,North America,2012.0,0,1,1,1,0.0,100.0,0.0
Discover Airlines,Allemagne,Europe,1987.0,0,0,1,3,0.0,0.0,0.0
Divi Divi Air,Corée du Nord,Asia,1965.0,0,0,2,5,0.0,0.0,0.0
Donghai Airlines,Taïwan,Asia,1998.5833333333333,2,2,2,24,8.333333333333332,8.333333333333332,0.08333333333333331
Dornier Aviation Nigeria Aiep,Nigeria,Africa,1991.0,0,0,1,3,0.0,0.0,0.0
DragonFly Executive,Territoire britannique de l'océan Indien,Asia,1977.0,0,0,1,1,0.0,0.0,0.0
Draken Europe,Territoire britannique de l'océan Indien,Asia,1990.1304347826087,0,0,3,23,0.0,0.0,0.0
Dreamline Aviation,Porto Rico,North America,1993.4,0,0,3,5,0.0,0.0,0.0
Druk Air,Bhoutan,Asia,1999.75,0,1,2,4,0.0,25.0,0.0
E+S Air,Italie,Europe,1974.0,0,0,1,12,0.0,0.0,0.0
E-Aviation,Allemagne,Europe,1989.0,0,0,2,2,0.0,0.0,0.0
E-Cargo Airlines,Russie,Europe,1982.0,0,0,1,1,0.0,0.0,0.0
EAS Barcelona,Espagne,Europe,2009.0,0,0,1,6,0.0,0.0,0.0
EGT Jet,Bulgarie,Europe,2008.0,0,0,1,2,0.0,0.0,0.0
EIS Aircraft,Allemagne,Europe,1988.6666666666667,0,1,3,12,0.0,8.333333333333332,0.0
EJM Europe,Portugal,Europe,2000.75,1,1,6,8,12.5,12.5,0.125
ENAC Ecole Aviation Civile,France,Europe,1996.4,0,0,3,15,0.0,0.0,0.0
ENG Aviation,Porto Rico,North America,1996.0,0,0,1,1,0.0,0.0,0.0
ETF Airways,Croatie,Europe,1997.0,0,0,1,1,0.0,0.0,0.0
EVA Air,Taïwan,Asia,2000.7432432432433,12,12,5,74,16.216216216216218,16.216216216216218,0.16216216216216217
Eagle Creek Aviation,Porto Rico,North America,1986.5,0,0,2,2,0.0,0.0,0.0
EagleMed,Porto Rico,North America,1963.0,0,0,1,12,0.0,0.0,0.0
East Coast Jets,Porto Rico,North America,1979.0,0,0,2,5,0.0,0.0,0.0
East Wing,Kazakhstan,Asia,1966.0,0,0,1,2,0.0,0.0,0.0
Eastar Jet,Corée du Sud,Asia,2003.3333333333333,5,5,2,15,33.33333333333333,33.33333333333333,0.33333333333333326
Eastern Air Express,Porto Rico,North America,1985.3,0,0,2,10,0.0,0.0,0.0
Eastern Airlines,Porto Rico,North America,1990.0,0,0,2,2,0.0,0.0,0.0
Eastern Airways,Territoire britannique de l'océan Indien,Asia,1995.9333333333334,0,0,3,15,0.0,0.0,0.0
Easy Charter,Géorgie,Asia,1994.0,0,0,1,1,0.0,0.0,0.0
EcoJet,Bolivie,South America,1983.5,0,0,2,4,0.0,0.0,0.0
Ecuador - Air Force,France,Europe,1992.25,0,0,5,12,0.0,0.0,0.0
Edelweiss Air,Suisse,Europe,1997.2857142857142,0,2,2,7,0.0,28.57142857142857,0.0
Egypt - Air Force,Égypte,Africa,1980.8846153846155,0,0,7,52,0.0,0.0,0.0
Egyptair,Égypte,Africa,2001.5272727272727,7,15,5,55,12.727272727272727,27.27272727272727,0.12727272727272726
Egyptair Cargo,Égypte,Africa,1990.4,0,0,3,5,0.0,0.0,0.0
Elan Express,Porto Rico,North America,1982.0,0,0,1,1,0.0,0.0,0.0
Elangeni,Allemagne,Europe,2002.6666666666667,0,0,2,3,0.0,0.0,0.0
Elifriulia,Italie,Europe,1992.1176470588234,0,0,3,17,0.0,0.0,0.0
Elilombarda,Italie,Europe,1974.2,0,0,2,5,0.0,0.0,0.0
Eliossola,Italie,Europe,1974.0,0,0,1,6,0.0,0.0,0.0
Elitaliana,Italie,Europe,1977.4545454545455,0,1,3,11,0.0,9.090909090909092,0.0
Elite Air,Porto Rico,North America,1996.2857142857142,0,0,5,7,0.0,0.0,0.0
Elitellina,Italie,Europe,1974.0,0,0,1,5,0.0,0.0,0.0
Embraer,Brésil,South America,2007.275,5,7,8,40,12.5,17.5,0.125
Embry-Riddle Aeronautical University,Porto Rico,North America,1962.2136752136753,0,0,5,234,0.0,0.0,0.0
Emirates,Émirats arabes unis,Asia,2001.695945945946,0,8,3,148,0.0,5.405405405405405,0.0
Emirates Flight Training Academy,Émirats arabes unis,Asia,2001.3666666666666,0,0,3,30,0.0,0.0,0.0
Emperor Aviation,Malte,Europe,1995.0,0,0,1,2,0.0,0.0,0.0
Empire Aviation,Émirats arabes unis,Asia,2006.3333333333333,0,0,2,3,0.0,0.0,0.0
Encore Air Cargo,Porto Rico,North America,1968.3846153846155,0,0,2,13,0.0,0.0,0.0
Enter Air,Pologne,Europe,2001.8857142857144,9,9,2,35,25.71428571428571,25.71428571428571,0.2571428571428571
Epic Flight Academy,Porto Rico,North America,1955.0,0,0,1,44,0.0,0.0,0.0
Epsilon Aviation,Grèce,Europe,1970.0,0,0,2,4,0.0,0.0,0.0
Era Helicopters,Porto Rico,North America,1988.1176470588234,0,4,8,51,0.0,7.8431372549019605,0.0
Estelar,Venezuela,South America,1984.0,0,0,1,3,0.0,0.0,0.0
Eswatini Air,Eswatini,Africa,1995.0,0,0,1,2,0.0,0.0,0.0
Ethiopian Airlines,Éthiopie,Africa,2004.2325581395348,27,47,8,86,31.3953488372093,54.65116279069767,0.313953488372093
Etihad Airways,Émirats arabes unis,Asia,2006.304347826087,22,23,7,46,47.82608695652174,50.0,0.4782608695652174
Euro Link,Allemagne,Europe,1983.3333333333333,0,0,2,3,0.0,0.0,0.0
Euro-Asia Air,Kazakhstan,Asia,2001.0,0,0,2,5,0.0,0.0,0.0
EuroAtlantic Airways,Portugal,Europe,1990.8,0,0,2,5,0.0,0.0,0.0
Euroavia Airlines,Chypre,Europe,1986.0,0,0,1,1,0.0,0.0,0.0
Eurocopter Deutschland,Allemagne,Europe,1996.84,0,0,2,125,0.0,0.0,0.0
European Aircraft Private Club,Belgique,Europe,1994.2,0,0,2,10,0.0,0.0,0.0
European Flight Academy,Allemagne,Europe,1999.7083333333333,0,0,2,24,0.0,0.0,0.0
European Flight Service,Suède,Europe,1998.5,0,0,2,2,0.0,0.0,0.0
European Flyers,Espagne,Europe,1962.8333333333333,0,0,2,12,0.0,0.0,0.0
Eurowings,Malte,Europe,1999.4655172413793,5,13,5,58,8.620689655172415,22.413793103448278,0.08620689655172414
Everett Aviation,Mozambique,Africa,1995.0,0,0,1,2,0.0,0.0,0.0
Everts Air Alaska,Porto Rico,North America,1976.75,0,0,7,20,0.0,0.0,0.0
ExcelAire,Porto Rico,North America,1995.0,0,0,1,1,0.0,0.0,0.0
Excellent Air,Allemagne,Europe,2000.0,0,0,1,6,0.0,0.0,0.0
ExecuJet Middle East,Émirats arabes unis,Asia,2007.0,1,1,3,3,33.33333333333333,33.33333333333333,0.33333333333333326
Execuflight,Porto Rico,North America,1990.0,0,0,1,1,0.0,0.0,0.0
Executive Airlink,Porto Rico,North America,1983.0,0,0,1,1,0.0,0.0,0.0
Executive Aviation Corporation,Porto Rico,North America,1983.0,0,0,1,4,0.0,0.0,0.0
Executive Aviation Services,Porto Rico,North America,1983.0,0,0,1,1,0.0,0.0,0.0
Executive Fliteways,Porto Rico,North America,1997.1818181818182,0,1,8,11,0.0,9.090909090909092,0.0
Executive Jet Management,Porto Rico,North America,1997.127659574468,1,5,15,47,2.127659574468085,10.638297872340425,0.02127659574468085
Express Air Cargo,Tunisie,Africa,1988.3333333333333,0,0,2,3,0.0,0.0,0.0
Exxaero,Pays-Bas,Europe,1993.75,0,0,3,4,0.0,0.0,0.0
Eznis Airways,Irlande,Europe,1967.0,0,0,1,1,0.0,0.0,0.0
Ezy Airlines,Thaïlande,Asia,1982.0,0,0,1,1,0.0,0.0,0.0
FAI rent-a-jet,Allemagne,Europe,1993.0555555555557,0,0,4,18,0.0,0.0,0.0
FFL Flugschule,Allemagne,Europe,1980.4,0,0,3,5,0.0,0.0,0.0
FLYGTA Airlines,Canada,North America,1967.0,0,0,1,1,0.0,0.0,0.0
FSH Aviation,Allemagne,Europe,2000.6666666666667,0,0,2,3,0.0,0.0,0.0
FTL Airlines,France,Europe,1987.0,0,0,1,1,0.0,0.0,0.0
Falcon Aviation Services,Émirats arabes unis,Asia,2001.8461538461538,0,7,5,13,0.0,53.84615384615385,0.0
Falcon Luxe,Saint-Marin,Europe,1995.0,0,0,1,1,0.0,0.0,0.0
Fast Air,Canada,North America,1993.0,0,0,1,1,0.0,0.0,0.0
